key,offset,partition,timestamp,topic,value
VUEwMDAwMDAxMDczODQ1OTM=,219419528,1,1593879454431,clickstream,eyJkZXZpY2UiOiJBbmRyb2lkIiwiZWNvbW1lcmNlIjp7fSwiZXZlbnRfbmFtZSI6InBpbGxvd3MiLCJldmVudF90aW1lc3RhbXAiOjE1OTM4Nzk0NTQzODU1MzgsImdlbyI6eyJjaXR5IjoiTG9zIEFuZ2VsZXMiLCJzdGF0ZSI6IkNBIn0sIml0ZW1zIjpbXSwidHJhZmZpY19zb3VyY2UiOiJkaXJlY3QiLCJ1c2VyX2ZpcnN0X3RvdWNoX3RpbWVzdGFtcCI6MTU5Mzg3OTQ1NDM4NTUzOCwidXNlcl9pZCI6IlVBMDAwMDAwMTA3Mzg0NTkzIn0=
VUEwMDAwMDAxMDczODgzNTY=,219242235,0,1593879861607,clickstream,eyJkZXZpY2UiOiJBbmRyb2lkIiwiZWNvbW1lcmNlIjp7fSwiZXZlbnRfbmFtZSI6Im1haW4iLCJldmVudF90aW1lc3RhbXAiOjE1OTM4Nzk4NjE1OTE3MjEsImdlbyI6eyJjaXR5IjoiTmV3IFlvcmsiLCJzdGF0ZSI6Ik5ZIn0sIml0ZW1zIjpbXSwidHJhZmZpY19zb3VyY2UiOiJmYWNlYm9vayIsInVzZXJfZmlyc3RfdG91Y2hfdGltZXN0YW1wIjoxNTkzODc5ODYxNTkxNzIxLCJ1c2VyX2lkIjoiVUEwMDAwMDAxMDczODgzNTYifQ==
VUEwMDAwMDAxMDczNjIyNjQ=,219242250,0,1593879863149,clickstream,eyJkZXZpY2UiOiJBbmRyb2lkIiwiZWNvbW1lcmNlIjp7fSwiZXZlbnRfbmFtZSI6ImVtYWlsX2NvdXBvbiIsImV2ZW50X3ByZXZpb3VzX3RpbWVzdGFtcCI6MTU5Mzg3NzA4NTA4NDg5MywiZXZlbnRfdGltZXN0YW1wIjoxNTkzODc5ODYzMTQyNjE5LCJnZW8iOnsiY2l0eSI6IlBlcnJ5dmlsbGUiLCJzdGF0ZSI6Ik1PIn0sIml0ZW1zIjpbXSwidHJhZmZpY19zb3VyY2UiOiJmYWNlYm9vayIsInVzZXJfZmlyc3RfdG91Y2hfdGltZXN0YW1wIjoxNTkzODc2OTk2MzQ0MTk1LCJ1c2VyX2lkIjoiVUEwMDAwMDAxMDczNjIyNjQifQ==
VUEwMDAwMDAxMDczNzIxODA=,219242287,0,1593879864668,clickstream,eyJkZXZpY2UiOiJBbmRyb2lkIiwiZWNvbW1lcmNlIjp7fSwiZXZlbnRfbmFtZSI6InBpbGxvd3MiLCJldmVudF9wcmV2aW91c190aW1lc3RhbXAiOjE1OTM4NzgwODI5NDIyMDgsImV2ZW50X3RpbWVzdGFtcCI6MTU5Mzg3OTg2NDYyNzM2MCwiZ2VvIjp7ImNpdHkiOiJIdW50aW5ndG9uIEJlYWNoIiwic3RhdGUiOiJDQSJ9LCJpdGVtcyI6W10sInRyYWZmaWNfc291cmNlIjoiZ29vZ2xlIiwidXNlcl9maXJzdF90b3VjaF90aW1lc3RhbXAiOjE1OTM4NzgwODI5NDIyMDgsInVzZXJfaWQiOiJVQTAwMDAwMDEwNzM3MjE4MCJ9
VUEwMDAwMDAxMDczODgzNTE=,219424711,1,1593879860949,clickstream,eyJkZXZpY2UiOiJBbmRyb2lkIiwiZWNvbW1lcmNlIjp7fSwiZXZlbnRfbmFtZSI6Im1haW4iLCJldmVudF90aW1lc3RhbXAiOjE1OTM4Nzk4NjA5MzYxNDIsImdlbyI6eyJjaXR5IjoiQm9ubmV5IExha2UiLCJzdGF0ZSI6IldBIn0sIml0ZW1zIjpbXSwidHJhZmZpY19zb3VyY2UiOiJmYWNlYm9vayIsInVzZXJfZmlyc3RfdG91Y2hfdGltZXN0YW1wIjoxNTkzODc5ODYwOTM2MTQyLCJ1c2VyX2lkIjoiVUEwMDAwMDAxMDczODgzNTEifQ==
VUEwMDAwMDAxMDczODY1MDc=,219424776,1,1593879856838,clickstream,eyJkZXZpY2UiOiJBbmRyb2lkIiwiZWNvbW1lcmNlIjp7fSwiZXZlbnRfbmFtZSI6ImRlbGl2ZXJ5IiwiZXZlbnRfcHJldmlvdXNfdGltZXN0YW1wIjoxNTkzODc5ODUzNTU4NzE3LCJldmVudF90aW1lc3RhbXAiOjE1OTM4Nzk4NTY3ODkzOTgsImdlbyI6eyJjaXR5IjoiRHVyaGFtIiwic3RhdGUiOiJOQyJ9LCJpdGVtcyI6W10sInRyYWZmaWNfc291cmNlIjoiZmFjZWJvb2siLCJ1c2VyX2ZpcnN0X3RvdWNoX3RpbWVzdGFtcCI6MTU5Mzg3OTY1NjY4Nzg1NiwidXNlcl9pZCI6IlVBMDAwMDAwMTA3Mzg2NTA3In0=
VUEwMDAwMDAxMDczNzU2MTI=,219242230,0,1593879861112,clickstream,eyJkZXZpY2UiOiJBbmRyb2lkIiwiZWNvbW1lcmNlIjp7fSwiZXZlbnRfbmFtZSI6ImVtYWlsX2NvdXBvbiIsImV2ZW50X3ByZXZpb3VzX3RpbWVzdGFtcCI6MTU5Mzg3OTg0MzIwMzY4MiwiZXZlbnRfdGltZXN0YW1wIjoxNTkzODc5ODYxMDU4NTE3LCJnZW8iOnsiY2l0eSI6IkhpbGxzYm9ybyIsInN0YXRlIjoiV0kifSwiaXRlbXMiOlt7Iml0ZW1faWQiOiJNX1NUQU5fRiIsIml0ZW1fbmFtZSI6IlN0YW5kYXJkIEZ1bGwgTWF0dHJlc3MiLCJpdGVtX3JldmVudWVfaW5fdXNkIjo5NDUuMCwicHJpY2VfaW5fdXNkIjo5NDUuMCwicXVhbnRpdHkiOjF9XSwidHJhZmZpY19zb3VyY2UiOiJnb29nbGUiLCJ1c2VyX2ZpcnN0X3RvdWNoX3RpbWVzdGFtcCI6MTU5Mzg3ODQ2MzY4NDM5OCwidXNlcl9pZCI6IlVBMDAwMDAwMTA3Mzc1NjEyIn0=
VUEwMDAwMDAxMDczNzIyNTI=,219242270,0,1593879855695,clickstream,eyJkZXZpY2UiOiJBbmRyb2lkIiwiZWNvbW1lcmNlIjp7fSwiZXZlbnRfbmFtZSI6ImNoZWNrb3V0IiwiZXZlbnRfcHJldmlvdXNfdGltZXN0YW1wIjoxNTkzODc5ODE1MzQyMTU0LCJldmVudF90aW1lc3RhbXAiOjE1OTM4Nzk4NTU2NTc3NzQsImdlbyI6eyJjaXR5IjoiSW5kaWFuYXBvbGlzIiwic3RhdGUiOiJJTiJ9LCJpdGVtcyI6W3siaXRlbV9pZCI6Ik1fU1RBTl9GIiwiaXRlbV9uYW1lIjoiU3RhbmRhcmQgRnVsbCBNYXR0cmVzcyIsIml0ZW1fcmV2ZW51ZV9pbl91c2QiOjk0NS4wLCJwcmljZV9pbl91c2QiOjk0NS4wLCJxdWFudGl0eSI6MX1dLCJ0cmFmZmljX3NvdXJjZSI6Imluc3RhZ3JhbSIsInVzZXJfZmlyc3RfdG91Y2hfdGltZXN0YW1wIjoxNTkzODc4MDkxNTAwMzA2LCJ1c2VyX2lkIjoiVUEwMDAwMDAxMDczNzIyNTIifQ==
VUEwMDAwMDAxMDczODgzMTA=,219242289,0,1593879856575,clickstream,eyJkZXZpY2UiOiJXaW5kb3dzIiwiZWNvbW1lcmNlIjp7fSwiZXZlbnRfbmFtZSI6Im1haW4iLCJldmVudF90aW1lc3RhbXAiOjE1OTM4Nzk4NTY1NjIzNjAsImdlbyI6eyJjaXR5IjoiRG92ZXIiLCJzdGF0ZSI6IkRFIn0sIml0ZW1zIjpbXSwidHJhZmZpY19zb3VyY2UiOiJpbnN0YWdyYW0iLCJ1c2VyX2ZpcnN0X3RvdWNoX3RpbWVzdGFtcCI6MTU5Mzg3OTg1NjU2MjM2MCwidXNlcl9pZCI6IlVBMDAwMDAwMTA3Mzg4MzEwIn0=
VUEwMDAwMDAxMDczODgzNTU=,219424717,1,1593879861494,clickstream,eyJkZXZpY2UiOiJpT1MiLCJlY29tbWVyY2UiOnt9LCJldmVudF9uYW1lIjoibWF0dHJlc3NlcyIsImV2ZW50X3RpbWVzdGFtcCI6MTU5Mzg3OTg2MTQ4NzMxMywiZ2VvIjp7ImNpdHkiOiJDYW1hcmlsbG8iLCJzdGF0ZSI6IkNBIn0sIml0ZW1zIjpbXSwidHJhZmZpY19zb3VyY2UiOiJnb29nbGUiLCJ1c2VyX2ZpcnN0X3RvdWNoX3RpbWVzdGFtcCI6MTU5Mzg3OTg2MTQ4NzMxMywidXNlcl9pZCI6IlVBMDAwMDAwMTA3Mzg4MzU1In0=
VUEwMDAwMDAxMDczOTMyMDQ=,219250447,0,1593880530026,clickstream,eyJkZXZpY2UiOiJDaHJvbWUgT1MiLCJlY29tbWVyY2UiOnt9LCJldmVudF9uYW1lIjoib3JpZ2luYWwiLCJldmVudF9wcmV2aW91c190aW1lc3RhbXAiOjE1OTM4ODA0MjcwNTM2MzgsImV2ZW50X3RpbWVzdGFtcCI6MTU5Mzg4MDUyOTk4NDQ0NiwiZ2VvIjp7ImNpdHkiOiJMaWJlcnR5Iiwic3RhdGUiOiJNTyJ9LCJpdGVtcyI6W10sInRyYWZmaWNfc291cmNlIjoiZmFjZWJvb2siLCJ1c2VyX2ZpcnN0X3RvdWNoX3RpbWVzdGFtcCI6MTU5Mzg4MDM4MTU2NTM0MywidXNlcl9pZCI6IlVBMDAwMDAwMTA3MzkzMjA0In0=
VUEwMDAwMDAxMDczOTQ2NTI=,219250494,0,1593880531516,clickstream,eyJkZXZpY2UiOiJDaHJvbWUgT1MiLCJlY29tbWVyY2UiOnt9LCJldmVudF9uYW1lIjoibWFpbiIsImV2ZW50X3RpbWVzdGFtcCI6MTU5Mzg4MDUzMTUxMTAyMSwiZ2VvIjp7ImNpdHkiOiJBbGJ1cXVlcnF1ZSIsInN0YXRlIjoiTk0ifSwiaXRlbXMiOltdLCJ0cmFmZmljX3NvdXJjZSI6ImZhY2Vib29rIiwidXNlcl9maXJzdF90b3VjaF90aW1lc3RhbXAiOjE1OTM4ODA1MzE1MTEwMjEsInVzZXJfaWQiOiJVQTAwMDAwMDEwNzM5NDY1MiJ9
VUEwMDAwMDAxMDczNzk4ODc=,219433349,1,1593880536517,clickstream,eyJkZXZpY2UiOiJBbmRyb2lkIiwiZWNvbW1lcmNlIjp7fSwiZXZlbnRfbmFtZSI6ImNoZWNrb3V0IiwiZXZlbnRfcHJldmlvdXNfdGltZXN0YW1wIjoxNTkzODgwNDQxNTEyNjQ2LCJldmVudF90aW1lc3RhbXAiOjE1OTM4ODA1MzY0NjM2MzMsImdlbyI6eyJjaXR5IjoiTmV3IFlvcmsiLCJzdGF0ZSI6Ik5ZIn0sIml0ZW1zIjpbeyJpdGVtX2lkIjoiTV9TVEFOX1EiLCJpdGVtX25hbWUiOiJTdGFuZGFyZCBRdWVlbiBNYXR0cmVzcyIsIml0ZW1fcmV2ZW51ZV9pbl91c2QiOjEwNDUuMCwicHJpY2VfaW5fdXNkIjoxMDQ1LjAsInF1YW50aXR5IjoxfV0sInRyYWZmaWNfc291cmNlIjoiZ29vZ2xlIiwidXNlcl9maXJzdF90b3VjaF90aW1lc3RhbXAiOjE1OTM4Nzg5NDM3NDEyNjUsInVzZXJfaWQiOiJVQTAwMDAwMDEwNzM3OTg4NyJ9
VUEwMDAwMDAxMDczOTQ2OTc=,219433401,1,1593880537671,clickstream,eyJkZXZpY2UiOiJBbmRyb2lkIiwiZWNvbW1lcmNlIjp7fSwiZXZlbnRfbmFtZSI6Im1haW4iLCJldmVudF90aW1lc3RhbXAiOjE1OTM4ODA1Mzc2Mjg2ODgsImdlbyI6eyJjaXR5IjoiUG9tb25hIiwic3RhdGUiOiJDQSJ9LCJpdGVtcyI6W10sInRyYWZmaWNfc291cmNlIjoiZmFjZWJvb2siLCJ1c2VyX2ZpcnN0X3RvdWNoX3RpbWVzdGFtcCI6MTU5Mzg4MDUzNzYyODY4OCwidXNlcl9pZCI6IlVBMDAwMDAwMTA3Mzk0Njk3In0=
VUEwMDAwMDAxMDczOTEwNzk=,219433448,1,1593880539189,clickstream,eyJkZXZpY2UiOiJBbmRyb2lkIiwiZWNvbW1lcmNlIjp7fSwiZXZlbnRfbmFtZSI6InBpbGxvd3MiLCJldmVudF9wcmV2aW91c190aW1lc3RhbXAiOjE1OTM4ODA0NjkxODM4MzUsImV2ZW50X3RpbWVzdGFtcCI6MTU5Mzg4MDUzOTE3MzUwNSwiZ2VvIjp7ImNpdHkiOiJMaW5jb2xuIiwic3RhdGUiOiJORSJ9LCJpdGVtcyI6W10sInRyYWZmaWNfc291cmNlIjoiZmFjZWJvb2siLCJ1c2VyX2ZpcnN0X3RvdWNoX3RpbWVzdGFtcCI6MTU5Mzg4MDE1MzA4Njc5OSwidXNlcl9pZCI6IlVBMDAwMDAwMTA3MzkxMDc5In0=
VUEwMDAwMDAxMDczODA2NTQ=,219250437,0,1593880526175,clickstream,eyJkZXZpY2UiOiJXaW5kb3dzIiwiZWNvbW1lcmNlIjp7fSwiZXZlbnRfbmFtZSI6ImNoZWNrb3V0IiwiZXZlbnRfcHJldmlvdXNfdGltZXN0YW1wIjoxNTkzODc5OTk4MTExNzA3LCJldmVudF90aW1lc3RhbXAiOjE1OTM4ODA1MjYxNTExMjEsImdlbyI6eyJjaXR5IjoiR3JhbnRzdmlsbGUiLCJzdGF0ZSI6IlVUIn0sIml0ZW1zIjpbeyJpdGVtX2lkIjoiTV9TVEFOX0YiLCJpdGVtX25hbWUiOiJTdGFuZGFyZCBGdWxsIE1hdHRyZXNzIiwiaXRlbV9yZXZlbnVlX2luX3VzZCI6OTQ1LjAsInByaWNlX2luX3VzZCI6OTQ1LjAsInF1YW50aXR5IjoxfV0sInRyYWZmaWNfc291cmNlIjoiaW5zdGFncmFtIiwidXNlcl9maXJzdF90b3VjaF90aW1lc3RhbXAiOjE1OTM4NzkwMjcyMjQzMTcsInVzZXJfaWQiOiJVQTAwMDAwMDEwNzM4MDY1NCJ9
VUEwMDAwMDAxMDczODk0NjI=,219250446,0,1593880526533,clickstream,eyJkZXZpY2UiOiJtYWNPUyIsImVjb21tZXJjZSI6e30sImV2ZW50X25hbWUiOiJ3YXJyYW50eSIsImV2ZW50X3ByZXZpb3VzX3RpbWVzdGFtcCI6MTU5Mzg4MDI1ODM0NTEyNywiZXZlbnRfdGltZXN0YW1wIjoxNTkzODgwNTI2NTI3NDE2LCJnZW8iOnsiY2l0eSI6IlN1bm55IElzbGVzIEJlYWNoIiwic3RhdGUiOiJGTCJ9LCJpdGVtcyI6W10sInRyYWZmaWNfc291cmNlIjoiZmFjZWJvb2siLCJ1c2VyX2ZpcnN0X3RvdWNoX3RpbWVzdGFtcCI6MTU5Mzg3OTk4NTU5ODk3OCwidXNlcl9pZCI6IlVBMDAwMDAwMTA3Mzg5NDYyIn0=
VUEwMDAwMDAxMDczOTQ2MDY=,219250481,0,1593880527640,clickstream,eyJkZXZpY2UiOiJpT1MiLCJlY29tbWVyY2UiOnt9LCJldmVudF9uYW1lIjoicGlsbG93cyIsImV2ZW50X3RpbWVzdGFtcCI6MTU5Mzg4MDUyNzYwMzU0MCwiZ2VvIjp7ImNpdHkiOiJNdXJyYXkiLCJzdGF0ZSI6IlVUIn0sIml0ZW1zIjpbXSwidHJhZmZpY19zb3VyY2UiOiJkaXJlY3QiLCJ1c2VyX2ZpcnN0X3RvdWNoX3RpbWVzdGFtcCI6MTU5Mzg4MDUyNzYwMzU0MCwidXNlcl9pZCI6IlVBMDAwMDAwMTA3Mzk0NjA2In0=
VUEwMDAwMDAxMDczODI0NzY=,219250492,0,1593880531484,clickstream,eyJkZXZpY2UiOiJtYWNPUyIsImVjb21tZXJjZSI6e30sImV2ZW50X25hbWUiOiJtYXR0cmVzc2VzIiwiZXZlbnRfcHJldmlvdXNfdGltZXN0YW1wIjoxNTkzODgwMDA1MjM2NjQwLCJldmVudF90aW1lc3RhbXAiOjE1OTM4ODA1MzE0NzY0NDMsImdlbyI6eyJjaXR5IjoiTWlkd2VzdCBDaXR5Iiwic3RhdGUiOiJPSyJ9LCJpdGVtcyI6W10sInRyYWZmaWNfc291cmNlIjoiZ29vZ2xlIiwidXNlcl9maXJzdF90b3VjaF90aW1lc3RhbXAiOjE1OTM4NzkyMjAzNTM3OTIsInVzZXJfaWQiOiJVQTAwMDAwMDEwNzM4MjQ3NiJ9
VUEwMDAwMDAxMDczODI3ODc=,219433342,1,1593880536346,clickstream,eyJkZXZpY2UiOiJBbmRyb2lkIiwiZWNvbW1lcmNlIjp7fSwiZXZlbnRfbmFtZSI6ImRlbGl2ZXJ5IiwiZXZlbnRfcHJldmlvdXNfdGltZXN0YW1wIjoxNTkzODc5OTAzODgxMTYxLCJldmVudF90aW1lc3RhbXAiOjE1OTM4ODA1MzYzMDAwNzUsImdlbyI6eyJjaXR5IjoiQm9zdG9uIiwic3RhdGUiOiJNQSJ9LCJpdGVtcyI6W10sInRyYWZmaWNfc291cmNlIjoiZ29vZ2xlIiwidXNlcl9maXJzdF90b3VjaF90aW1lc3RhbXAiOjE1OTM4NzkyNTM3NDUyMzksInVzZXJfaWQiOiJVQTAwMDAwMDEwNzM4Mjc4NyJ9
VUEwMDAwMDAxMDczOTM3Nzc=,219433430,1,1593880538479,clickstream,eyJkZXZpY2UiOiJBbmRyb2lkIiwiZWNvbW1lcmNlIjp7fSwiZXZlbnRfbmFtZSI6ImVtYWlsX2NvdXBvbiIsImV2ZW50X3ByZXZpb3VzX3RpbWVzdGFtcCI6MTU5Mzg4MDQ0MDMzMDUwMCwiZXZlbnRfdGltZXN0YW1wIjoxNTkzODgwNTM4NDI2ODk4LCJnZW8iOnsiY2l0eSI6IldhdmVybHkiLCJzdGF0ZSI6Ik5FIn0sIml0ZW1zIjpbXSwidHJhZmZpY19zb3VyY2UiOiJnb29nbGUiLCJ1c2VyX2ZpcnN0X3RvdWNoX3RpbWVzdGFtcCI6MTU5Mzg4MDQ0MDMzMDUwMCwidXNlcl9pZCI6IlVBMDAwMDAwMTA3MzkzNzc3In0=
VUEwMDAwMDAxMDczOTQ2MjU=,219433454,1,1593880528964,clickstream,eyJkZXZpY2UiOiJXaW5kb3dzIiwiZWNvbW1lcmNlIjp7fSwiZXZlbnRfbmFtZSI6InBpbGxvd3MiLCJldmVudF90aW1lc3RhbXAiOjE1OTM4ODA1Mjg5MTUxNjIsImdlbyI6eyJjaXR5IjoiQ2hhcmxvdHRlIiwic3RhdGUiOiJOQyJ9LCJpdGVtcyI6W10sInRyYWZmaWNfc291cmNlIjoiZmFjZWJvb2siLCJ1c2VyX2ZpcnN0X3RvdWNoX3RpbWVzdGFtcCI6MTU5Mzg4MDUyODkxNTE2MiwidXNlcl9pZCI6IlVBMDAwMDAwMTA3Mzk0NjI1In0=
VUEwMDAwMDAxMDczODkyMjE=,219433465,1,1593880529595,clickstream,eyJkZXZpY2UiOiJBbmRyb2lkIiwiZWNvbW1lcmNlIjp7fSwiZXZlbnRfbmFtZSI6InByZW1pdW0iLCJldmVudF9wcmV2aW91c190aW1lc3RhbXAiOjE1OTM4ODAyMjQyNzcyNzMsImV2ZW50X3RpbWVzdGFtcCI6MTU5Mzg4MDUyOTU2MzMzMywiZ2VvIjp7ImNpdHkiOiJXYWNvIiwic3RhdGUiOiJUWCJ9LCJpdGVtcyI6W10sInRyYWZmaWNfc291cmNlIjoiZ29vZ2xlIiwidXNlcl9maXJzdF90b3VjaF90aW1lc3RhbXAiOjE1OTM4Nzk5NTc0MTY4MTgsInVzZXJfaWQiOiJVQTAwMDAwMDEwNzM4OTIyMSJ9
VUEwMDAwMDAxMDczODU5MTA=,219243637,0,1593879982187,clickstream,eyJkZXZpY2UiOiJtYWNPUyIsImVjb21tZXJjZSI6e30sImV2ZW50X25hbWUiOiJmYXEiLCJldmVudF9wcmV2aW91c190aW1lc3RhbXAiOjE1OTM4Nzk1OTEzMDY4NTEsImV2ZW50X3RpbWVzdGFtcCI6MTU5Mzg3OTk4MjE4MDM2NywiZ2VvIjp7ImNpdHkiOiJIYW1wdG9uIiwic3RhdGUiOiJWQSJ9LCJpdGVtcyI6W10sInRyYWZmaWNfc291cmNlIjoiZmFjZWJvb2siLCJ1c2VyX2ZpcnN0X3RvdWNoX3RpbWVzdGFtcCI6MTU5Mzg3OTU5MTMwNjg1MSwidXNlcl9pZCI6IlVBMDAwMDAwMTA3Mzg1OTEwIn0=
VUEwMDAwMDAxMDczNzUxOTk=,219426062,1,1593879980014,clickstream,eyJkZXZpY2UiOiJtYWNPUyIsImVjb21tZXJjZSI6e30sImV2ZW50X25hbWUiOiJtYXR0cmVzc2VzIiwiZXZlbnRfcHJldmlvdXNfdGltZXN0YW1wIjoxNTkzODc5OTc0MDc5MDczLCJldmVudF90aW1lc3RhbXAiOjE1OTM4Nzk5Nzk5ODAxMDAsImdlbyI6eyJjaXR5IjoiQmVsbGVmb250YWluZSIsInN0YXRlIjoiT0gifSwiaXRlbXMiOltdLCJ0cmFmZmljX3NvdXJjZSI6ImVtYWlsIiwidXNlcl9maXJzdF90b3VjaF90aW1lc3RhbXAiOjE1OTM4Nzg0MTczNjgxMjUsInVzZXJfaWQiOiJVQTAwMDAwMDEwNzM3NTE5OSJ9
VUEwMDAwMDAxMDczODgyMTc=,219426133,1,1593879972205,clickstream,eyJkZXZpY2UiOiJBbmRyb2lkIiwiZWNvbW1lcmNlIjp7fSwiZXZlbnRfbmFtZSI6IndhcnJhbnR5IiwiZXZlbnRfcHJldmlvdXNfdGltZXN0YW1wIjoxNTkzODc5ODQ3MzYwMTIzLCJldmVudF90aW1lc3RhbXAiOjE1OTM4Nzk5NzIxNTg2MzQsImdlbyI6eyJjaXR5IjoiRG93bmV5Iiwic3RhdGUiOiJDQSJ9LCJpdGVtcyI6W10sInRyYWZmaWNfc291cmNlIjoiZmFjZWJvb2siLCJ1c2VyX2ZpcnN0X3RvdWNoX3RpbWVzdGFtcCI6MTU5Mzg3OTg0NzM2MDEyMywidXNlcl9pZCI6IlVBMDAwMDAwMTA3Mzg4MjE3In0=
VUEwMDAwMDAxMDczODkxOTk=,219426215,1,1593879975660,clickstream,eyJkZXZpY2UiOiJBbmRyb2lkIiwiZWNvbW1lcmNlIjp7fSwiZXZlbnRfbmFtZSI6IndhcnJhbnR5IiwiZXZlbnRfcHJldmlvdXNfdGltZXN0YW1wIjoxNTkzODc5OTU0ODg0Mzk2LCJldmVudF90aW1lc3RhbXAiOjE1OTM4Nzk5NzU2MTA1MjEsImdlbyI6eyJjaXR5IjoiSWRhaG8gRmFsbHMiLCJzdGF0ZSI6IklEIn0sIml0ZW1zIjpbXSwidHJhZmZpY19zb3VyY2UiOiJpbnN0YWdyYW0iLCJ1c2VyX2ZpcnN0X3RvdWNoX3RpbWVzdGFtcCI6MTU5Mzg3OTk1NDg4NDM5NiwidXNlcl9pZCI6IlVBMDAwMDAwMTA3Mzg5MTk5In0=
VUEwMDAwMDAxMDczNjczMzc=,219426243,1,1593879977604,clickstream,eyJkZXZpY2UiOiJBbmRyb2lkIiwiZWNvbW1lcmNlIjp7fSwiZXZlbnRfbmFtZSI6ImNjX2luZm8iLCJldmVudF9wcmV2aW91c190aW1lc3RhbXAiOjE1OTM4Nzk4MjgyMDk3NTIsImV2ZW50X3RpbWVzdGFtcCI6MTU5Mzg3OTk3NzU1ODMzNiwiZ2VvIjp7ImNpdHkiOiJPa2xhaG9tYSBDaXR5Iiwic3RhdGUiOiJPSyJ9LCJpdGVtcyI6W3siaXRlbV9pZCI6Ik1fU1RBTl9RIiwiaXRlbV9uYW1lIjoiU3RhbmRhcmQgUXVlZW4gTWF0dHJlc3MiLCJpdGVtX3JldmVudWVfaW5fdXNkIjoxMDQ1LjAsInByaWNlX2luX3VzZCI6MTA0NS4wLCJxdWFudGl0eSI6MX1dLCJ0cmFmZmljX3NvdXJjZSI6Imluc3RhZ3JhbSIsInVzZXJfZmlyc3RfdG91Y2hfdGltZXN0YW1wIjoxNTkzODc3NTQ1NTg2MzIyLCJ1c2VyX2lkIjoiVUEwMDAwMDAxMDczNjczMzcifQ==
VUEwMDAwMDAxMDczODkzMjk=,219426072,1,1593879970631,clickstream,eyJkZXZpY2UiOiJXaW5kb3dzIiwiZWNvbW1lcmNlIjp7fSwiZXZlbnRfbmFtZSI6Im1haW4iLCJldmVudF90aW1lc3RhbXAiOjE1OTM4Nzk5NzA2MjQxNjEsImdlbyI6eyJjaXR5IjoiSGlnaGxhbmQgVmlsbGFnZSIsInN0YXRlIjoiVFgifSwiaXRlbXMiOltdLCJ0cmFmZmljX3NvdXJjZSI6Imdvb2dsZSIsInVzZXJfZmlyc3RfdG91Y2hfdGltZXN0YW1wIjoxNTkzODc5OTcwNjI0MTYxLCJ1c2VyX2lkIjoiVUEwMDAwMDAxMDczODkzMjkifQ==
VUEwMDAwMDAxMDczNjU0Nzc=,219426117,1,1593879981476,clickstream,eyJkZXZpY2UiOiJXaW5kb3dzIiwiZWNvbW1lcmNlIjp7InB1cmNoYXNlX3JldmVudWVfaW5fdXNkIjoxMTk1LjAsInRvdGFsX2l0ZW1fcXVhbnRpdHkiOjEsInVuaXF1ZV9pdGVtcyI6MX0sImV2ZW50X25hbWUiOiJmaW5hbGl6ZSIsImV2ZW50X3ByZXZpb3VzX3RpbWVzdGFtcCI6MTU5Mzg3OTkzODI3ODM0NywiZXZlbnRfdGltZXN0YW1wIjoxNTkzODc5OTgxNDQ5NDI2LCJnZW8iOnsiY2l0eSI6IkRlbnZlciIsInN0YXRlIjoiQ08ifSwiaXRlbXMiOlt7Iml0ZW1faWQiOiJNX1NUQU5fSyIsIml0ZW1fbmFtZSI6IlN0YW5kYXJkIEtpbmcgTWF0dHJlc3MiLCJpdGVtX3JldmVudWVfaW5fdXNkIjoxMTk1LjAsInByaWNlX2luX3VzZCI6MTE5NS4wLCJxdWFudGl0eSI6MX1dLCJ0cmFmZmljX3NvdXJjZSI6ImRpcmVjdCIsInVzZXJfZmlyc3RfdG91Y2hfdGltZXN0YW1wIjoxNTkzODc3MzQ1NTg1NTg3LCJ1c2VyX2lkIjoiVUEwMDAwMDAxMDczNjU0NzcifQ==
VUEwMDAwMDAxMDczNzUxOTk=,219426189,1,1593879974105,clickstream,eyJkZXZpY2UiOiJtYWNPUyIsImVjb21tZXJjZSI6e30sImV2ZW50X25hbWUiOiJvcmlnaW5hbCIsImV2ZW50X3ByZXZpb3VzX3RpbWVzdGFtcCI6MTU5Mzg3ODQxNzM2ODEyNSwiZXZlbnRfdGltZXN0YW1wIjoxNTkzODc5OTc0MDc5MDczLCJnZW8iOnsiY2l0eSI6IkJlbGxlZm9udGFpbmUiLCJzdGF0ZSI6Ik9IIn0sIml0ZW1zIjpbXSwidHJhZmZpY19zb3VyY2UiOiJlbWFpbCIsInVzZXJfZmlyc3RfdG91Y2hfdGltZXN0YW1wIjoxNTkzODc4NDE3MzY4MTI1LCJ1c2VyX2lkIjoiVUEwMDAwMDAxMDczNzUxOTkifQ==
